customer_id,age,gender,country,device,traffic_source,session_duration,pages_viewed,previous_orders,experiment_group,purchase_prob,purchased
5085,46,Male,Australia,Other,Email,11.51,19,2,B,0.528,False
5086,18,Female,USA,Desktop,Social,15.02,24,2,B,0.588,True
5087,52,Female,USA,Mobile,Organic,13.98,27,4,B,0.653,False
5088,49,Female,Germany,Desktop,Ads,13.99,34,3,A,0.6,True
5089,52,Female,Germany,Mobile,Email,9.12,15,0,A,0.366,False
5090,20,Female,USA,Desktop,Ads,12.22,26,1,A,0.482,False
5091,58,Male,USA,Mobile,Organic,9.15,22,2,A,0.461,False
5092,32,Female,India,Mobile,Ads,11.87,28,1,B,0.547,True
5093,18,Male,Germany,Desktop,Email,15.43,31,1,B,0.597,False
5094,62,Female,Australia,Mobile,Organic,10.62,25,3,B,0.579,True
5095,54,Male,India,Mobile,Ads,12.32,27,5,A,0.608,True
5096,28,Female,India,Desktop,Organic,12.66,22,3,A,0.527,False
5097,24,Male,India,Mobile,Social,10.86,17,4,B,0.572,True
5098,51,Female,USA,Mobile,Email,12.47,24,2,A,0.505,True
5099,59,Female,UK,Desktop,Ads,7.55,14,4,A,0.465,True
5100,49,Male,UK,Mobile,Email,13.13,22,4,A,0.561,True
5101,35,Female,Germany,Mobile,Organic,15.79,31,0,A,0.513,False
5102,35,Male,India,Mobile,Organic,9.97,15,4,B,0.553,True
5103,58,Female,India,Other,Email,8.23,14,2,B,0.47,True
5104,23,Female,USA,Mobile,Organic,15.85,37,1,B,0.632,False
5105,64,Male,India,Mobile,Email,7.37,12,4,A,0.454,False
5106,54,Female,USA,Mobile,Organic,8.68,20,2,A,0.447,True
5107,61,Male,Canada,Desktop,Organic,10.33,16,2,A,0.443,True
5108,46,Female,Canada,Mobile,Email,10.82,26,2,B,0.556,True
5109,57,Female,Canada,Desktop,Ads,12.14,27,3,B,0.604,True
5110,55,Female,India,Other,Organic,6.92,15,4,A,0.464,False
5111,38,Female,India,Mobile,Ads,6.51,12,5,B,0.533,True
5112,42,Male,India,Other,Ads,9.37,22,0,B,0.462,False
5113,27,Female,India,Desktop,Ads,15.55,29,3,A,0.59,False
5114,51,Female,UK,Mobile,Social,10.21,23,5,B,0.625,False
5115,47,Female,USA,Mobile,Organic,11.62,24,1,B,0.524,True
5116,38,Male,Australia,Mobile,Email,11.78,28,5,A,0.608,False
5117,26,Female,India,Mobile,Social,10.52,18,6,B,0.633,True
5118,24,Female,India,Mobile,Email,12.82,23,2,B,0.561,False
5119,48,Male,UK,Desktop,Ads,12.81,20,2,B,0.546,True
5120,62,Female,Germany,Desktop,Organic,9.05,21,2,B,0.514,True
5121,25,Male,Australia,Mobile,Social,13.66,25,4,A,0.582,True
5122,33,Female,USA,Desktop,Organic,13.75,31,1,A,0.523,True
5123,52,Male,Germany,Mobile,Organic,10.61,20,3,B,0.554,True
5124,22,Male,India,Desktop,Organic,8.73,15,0,B,0.42,False
5125,40,Female,UK,Mobile,Ads,10.39,17,3,A,0.479,True
5126,23,Male,USA,Other,Organic,13.53,27,0,B,0.528,True
5127,28,Male,India,Mobile,Ads,14.19,26,1,A,0.502,False
5128,39,Male,USA,Desktop,Email,12.65,28,2,B,0.584,False
5129,63,Male,India,Mobile,Ads,9.18,18,0,A,0.382,False
5130,50,Female,India,Desktop,Organic,10.39,20,0,A,0.404,False
5131,37,Female,USA,Mobile,Organic,15.12,32,3,A,0.601,False
5132,35,Female,India,Mobile,Email,13.21,32,2,B,0.61,True
5133,33,Female,India,Mobile,Organic,12.74,32,0,B,0.545,False
5134,46,Female,USA,Desktop,Organic,6.76,13,0,A,0.333,False
5135,48,Male,Australia,Mobile,Ads,10.84,26,1,B,0.526,False
5136,52,Female,UK,Desktop,Ads,11.77,25,4,B,0.621,True
5137,60,Male,USA,Mobile,Organic,10.1,18,3,A,0.481,False
5138,39,Female,USA,Desktop,Email,13.52,30,4,B,0.663,False
5139,34,Female,India,Mobile,Organic,10.52,21,2,B,0.528,False
5140,63,Female,USA,Mobile,Ads,11.16,18,3,B,0.55,True
5141,39,Female,India,Other,Ads,11.92,27,2,A,0.514,False
5142,28,Male,Germany,Desktop,Organic,13.0,21,1,B,0.523,False
5143,49,Male,Canada,Desktop,Ads,10.83,25,2,A,0.493,False
5144,59,Female,India,Mobile,Organic,10.72,21,1,A,0.442,False
5145,39,Male,Canada,Desktop,Ads,10.83,26,2,A,0.498,False
5146,24,Male,Germany,Mobile,Organic,10.02,18,2,A,0.45,False
5147,58,Female,India,Mobile,Organic,14.56,23,2,A,0.521,True
5148,60,Female,India,Mobile,Email,12.42,31,1,B,0.567,True
5149,24,Male,India,Desktop,Email,9.94,19,1,B,0.482,False
5150,20,Male,UK,Mobile,Organic,13.42,21,2,A,0.499,True
5151,52,Female,India,Mobile,Organic,7.43,13,2,B,0.457,False
5152,19,Female,Germany,Mobile,Email,12.53,26,3,B,0.603,True
5153,32,Male,India,Desktop,Ads,9.77,16,0,B,0.436,False
5154,35,Male,Germany,Mobile,Social,10.47,20,3,A,0.495,True
5155,51,Male,USA,Mobile,Ads,8.28,16,2,A,0.423,False
5156,56,Female,USA,Mobile,Organic,11.87,28,0,B,0.517,True
5157,42,Male,USA,Desktop,Social,7.67,11,2,A,0.392,True
5158,26,Female,India,Mobile,Ads,17.02,30,1,B,0.608,True
5159,34,Male,India,Mobile,Organic,9.19,17,0,A,0.377,False
5160,62,Female,USA,Mobile,Ads,12.54,24,2,A,0.505,False
5161,22,Female,Germany,Mobile,Social,15.54,28,4,A,0.615,True
5162,53,Female,USA,Desktop,Organic,12.31,20,3,A,0.513,False
5163,38,Male,India,Mobile,Email,9.51,14,0,A,0.365,True
5164,59,Male,Canada,Other,Ads,7.41,16,3,A,0.444,False
5165,38,Female,USA,Desktop,Organic,15.14,36,3,A,0.621,False
5166,29,Male,Australia,Desktop,Ads,14.03,28,2,A,0.54,False
5167,43,Male,Australia,Mobile,Email,12.1,24,0,B,0.499,False
5168,53,Female,UK,Desktop,Social,9.22,16,3,B,0.52,True
5169,37,Female,India,Mobile,Ads,8.23,14,0,B,0.41,False
5170,49,Male,Australia,Mobile,Organic,11.54,28,0,A,0.455,False
5171,63,Female,Canada,Mobile,Email,12.25,26,2,A,0.512,True
5172,26,Female,USA,Desktop,Organic,11.12,20,0,A,0.411,False
5173,41,Female,USA,Mobile,Email,12.13,29,2,B,0.584,True
5174,22,Male,USA,Mobile,Social,11.51,27,1,B,0.538,True
5175,45,Male,UK,Other,Ads,8.14,19,2,B,0.494,False
5176,18,Female,Germany,Desktop,Organic,14.35,35,1,B,0.607,True
5177,60,Female,UK,Mobile,Organic,10.42,16,1,A,0.414,True
5178,25,Female,UK,Mobile,Social,14.59,31,2,B,0.619,True
5179,52,Male,USA,Mobile,Email,11.06,25,2,A,0.496,False
5180,60,Male,Germany,Desktop,Organic,13.33,20,3,B,0.581,False
5181,55,Female,USA,Mobile,Email,12.19,31,0,A,0.477,False
5182,28,Female,Canada,Mobile,Organic,15.8,38,4,A,0.668,False
5183,38,Male,India,Mobile,Organic,11.93,21,0,B,0.482,False
5184,35,Male,India,Mobile,Email,7.54,11,0,B,0.388,False
5185,39,Female,India,Mobile,Social,8.4,13,3,A,0.439,True
5186,63,Male,UK,Mobile,Organic,11.97,20,3,A,0.51,False
5187,49,Female,UK,Desktop,Organic,11.79,26,0,B,0.506,True
5188,52,Male,India,Mobile,Social,8.99,17,3,B,0.523,True
5189,43,Female,India,Mobile,Organic,11.47,25,7,B,0.708,True
5190,24,Female,Canada,Desktop,Organic,9.91,21,2,A,0.464,True
5191,62,Male,UK,Mobile,Ads,9.73,18,0,A,0.387,True
5192,43,Male,Canada,Other,Organic,9.31,22,1,A,0.433,False
5193,18,Female,India,Mobile,Ads,15.53,31,3,A,0.6,False
5194,36,Male,India,Mobile,Organic,8.12,14,2,A,0.411,True
5195,59,Male,India,Mobile,Ads,11.45,22,1,A,0.454,False
5196,64,Male,Australia,Mobile,Organic,9.32,21,2,B,0.516,True
5197,33,Female,India,Mobile,Ads,9.05,14,3,B,0.509,True
5198,39,Male,India,Mobile,Ads,9.73,21,2,B,0.52,True
5199,48,Female,India,Desktop,Organic,9.48,23,3,A,0.5,False
5200,48,Male,USA,Desktop,Organic,8.41,16,3,A,0.454,False
5201,22,Male,India,Mobile,Ads,13.11,20,2,A,0.491,False
5202,53,Male,India,Desktop,Organic,9.19,18,2,B,0.5,True
5203,55,Female,UK,Mobile,Ads,12.54,30,3,A,0.565,True
5204,28,Female,Canada,Mobile,Organic,18.73,36,2,B,0.685,True
5205,49,Female,India,Mobile,Organic,10.54,17,6,A,0.57,True
5206,61,Male,India,Other,Organic,8.63,17,3,A,0.461,True
5207,28,Female,USA,Other,Organic,15.63,39,5,B,0.759,True
5208,19,Female,UK,Mobile,Email,13.94,22,3,B,0.597,True
5209,35,Female,India,Desktop,Email,9.02,22,1,A,0.43,False
5210,34,Female,India,Mobile,Organic,10.53,18,1,B,0.483,False
5211,26,Female,USA,Mobile,Organic,12.49,24,1,B,0.533,False
5212,38,Male,USA,Desktop,Email,10.46,16,5,B,0.593,False
5213,24,Female,Canada,Mobile,Organic,18.44,30,1,A,0.564,False
5214,28,Female,India,Mobile,Ads,15.06,31,3,B,0.654,True
5215,20,Male,India,Other,Ads,10.7,24,4,B,0.605,True
5216,48,Female,Canada,Mobile,Ads,12.15,30,2,A,0.532,False
5217,49,Female,UK,Mobile,Organic,13.19,21,0,A,0.437,True
5218,56,Male,USA,Desktop,Organic,13.36,24,1,B,0.542,True
5219,31,Female,India,Mobile,Organic,9.61,18,3,B,0.534,False
5220,64,Female,India,Mobile,Organic,12.61,26,2,A,0.516,True
5221,31,Female,India,Mobile,Organic,10.86,22,3,A,0.509,False
5222,32,Female,USA,Mobile,Organic,13.76,24,3,A,0.548,False
5223,50,Male,USA,Mobile,Organic,12.4,24,3,B,0.592,True
5224,61,Female,India,Mobile,Social,9.08,21,0,B,0.454,False
5225,59,Male,UK,Mobile,Ads,11.69,27,1,A,0.482,False
5226,45,Male,Germany,Mobile,Email,7.33,11,1,B,0.416,False
5227,59,Female,India,Mobile,Email,12.87,31,1,B,0.572,True
5228,50,Female,India,Desktop,Organic,12.01,28,0,B,0.518,True
5229,57,Female,India,Mobile,Ads,10.16,15,2,A,0.437,True
5230,53,Female,India,Mobile,Organic,15.34,25,4,B,0.656,True
5231,31,Female,Canada,Desktop,Organic,9.15,21,3,A,0.487,False
5232,26,Female,India,Other,Ads,13.45,29,1,B,0.567,False
5233,43,Female,USA,Mobile,Organic,10.39,23,1,B,0.507,True
5234,50,Male,India,Mobile,Ads,9.79,19,1,B,0.481,True
5235,31,Female,UK,Desktop,Email,12.11,18,3,B,0.559,False
5236,62,Male,India,Mobile,Organic,11.16,24,1,B,0.52,False
5237,23,Female,Germany,Other,Organic,10.75,22,2,A,0.477,True
5238,29,Male,India,Mobile,Organic,15.03,34,2,B,0.638,True
5239,55,Female,UK,Mobile,Organic,11.6,24,2,A,0.496,True
5240,46,Male,USA,Mobile,Organic,10.39,19,5,B,0.607,True
5241,20,Female,Australia,Mobile,Email,17.91,40,1,B,0.667,False
5242,47,Female,India,Mobile,Ads,9.18,23,2,B,0.525,False
5243,34,Male,Germany,Mobile,Social,10.26,25,0,B,0.486,True
5244,20,Female,USA,Desktop,Organic,9.84,19,5,B,0.601,True
5245,23,Male,Canada,Desktop,Ads,8.05,12,2,A,0.401,True
5246,35,Male,Canada,Desktop,Ads,10.98,24,2,B,0.548,True
5247,44,Female,India,Mobile,Ads,7.87,19,1,B,0.462,True
5248,18,Male,USA,Mobile,Email,14.84,28,4,A,0.608,False
5249,34,Female,USA,Mobile,Organic,11.85,25,3,A,0.533,True
5250,34,Female,Canada,Desktop,Social,12.52,30,0,A,0.475,False
5251,38,Male,India,Mobile,Organic,11.9,21,5,B,0.632,True
5252,21,Male,USA,Desktop,Ads,9.92,16,1,B,0.467,False
5253,31,Male,UK,Mobile,Email,11.37,22,2,B,0.542,True
5254,47,Female,India,Mobile,Email,13.49,23,0,A,0.45,False
5255,28,Male,India,Other,Ads,12.11,28,3,A,0.551,False
5256,55,Male,India,Mobile,Ads,7.79,12,0,A,0.338,True
5257,34,Male,USA,Desktop,Organic,8.08,18,3,A,0.461,True
5258,34,Male,Canada,Mobile,Organic,11.32,27,2,B,0.566,True
5259,62,Male,UK,Mobile,Organic,13.41,30,0,A,0.484,False
5260,54,Female,India,Mobile,Ads,12.26,26,0,B,0.511,True
5261,32,Male,Canada,Desktop,Email,10.9,27,1,B,0.532,False
5262,33,Female,India,Mobile,Ads,11.94,24,1,A,0.469,False
5263,32,Male,India,Other,Organic,8.92,18,1,B,0.467,True
5264,49,Female,Canada,Mobile,Ads,11.16,17,0,B,0.455,True
5265,19,Male,UK,Mobile,Organic,11.94,28,1,A,0.489,False
5266,40,Female,India,Mobile,Organic,13.74,32,3,A,0.587,True
5267,50,Male,USA,Desktop,Ads,11.49,25,1,A,0.47,True
5268,20,Male,Germany,Mobile,Organic,15.58,26,1,A,0.516,True
5269,20,Female,USA,Mobile,Organic,16.34,40,3,B,0.711,False
5270,32,Female,Canada,Mobile,Social,13.88,23,2,A,0.514,False
5271,55,Male,USA,Mobile,Email,9.74,19,0,A,0.392,False
5272,38,Male,Australia,Desktop,Email,12.09,21,2,B,0.544,True
5273,40,Male,India,Mobile,Organic,6.98,15,0,B,0.403,True
5274,61,Male,Canada,Desktop,Organic,9.33,17,1,B,0.466,False
5275,62,Female,Canada,Other,Email,11.94,22,1,B,0.517,False
5276,42,Female,UK,Desktop,Email,14.71,24,0,B,0.525,True
5277,30,Male,India,Mobile,Ads,5.59,10,2,B,0.424,True
5278,55,Male,Australia,Mobile,Email,8.83,17,3,B,0.521,True
5279,51,Male,Canada,Desktop,Organic,10.88,26,1,A,0.469,True
5280,21,Female,UK,Mobile,Email,11.95,24,5,B,0.648,True
5281,48,Female,Canada,Desktop,Organic,12.96,22,2,B,0.558,True
5282,47,Male,USA,Desktop,Organic,12.19,20,0,B,0.48,True
5283,59,Female,UK,Other,Email,13.12,33,2,B,0.614,False
5284,53,Female,Canada,Desktop,Organic,12.13,26,2,A,0.511,False
5285,53,Female,USA,Mobile,Email,11.43,17,3,A,0.489,False
5286,51,Male,India,Mobile,Ads,6.54,10,3,A,0.405,False
5287,18,Female,India,Mobile,Ads,13.47,25,2,A,0.52,True
5288,55,Female,India,Mobile,Organic,11.34,21,3,A,0.508,False
5289,20,Female,India,Desktop,Ads,12.52,30,0,B,0.533,True
5290,19,Female,UK,Other,Ads,12.81,32,0,B,0.546,True
5291,60,Female,India,Other,Ads,9.28,23,1,A,0.438,False
5292,43,Male,USA,Desktop,Organic,10.27,21,6,A,0.588,True
5293,32,Female,USA,Mobile,Ads,13.7,31,0,B,0.55,True
5294,37,Male,India,Mobile,Email,8.34,18,2,B,0.491,True
5295,25,Male,UK,Mobile,Organic,13.89,27,1,B,0.562,True
5296,31,Female,Canada,Desktop,Organic,9.78,18,2,B,0.506,True
5297,39,Male,Australia,Desktop,Email,8.36,17,2,B,0.487,True
5298,56,Male,India,Mobile,Social,6.5,12,2,B,0.443,False
5299,30,Male,USA,Desktop,Email,13.35,21,1,A,0.468,False
5300,19,Male,India,Mobile,Organic,14.79,32,0,A,0.508,True
5301,25,Male,India,Mobile,Ads,13.06,24,3,B,0.599,True
5302,54,Female,USA,Mobile,Email,7.49,17,3,A,0.45,True
5303,24,Male,India,Mobile,Ads,10.47,18,3,B,0.543,True
5304,53,Female,India,Mobile,Ads,7.38,12,2,B,0.452,True
5305,35,Male,USA,Mobile,Social,11.74,22,1,A,0.457,False
5306,23,Female,India,Mobile,Ads,17.1,27,1,B,0.594,True
5307,47,Male,USA,Mobile,Social,6.81,11,2,A,0.383,True
5308,18,Male,Canada,Mobile,Email,15.56,36,2,B,0.654,True
5309,30,Male,India,Mobile,Ads,10.31,24,0,B,0.481,True
5310,24,Male,Australia,Desktop,Ads,17.45,29,0,A,0.52,True
5311,39,Female,USA,Mobile,Ads,11.45,27,2,A,0.509,True
5312,44,Female,USA,Desktop,Organic,11.78,18,3,A,0.498,False
5313,46,Male,USA,Other,Ads,11.75,17,3,B,0.55,True
5314,64,Female,Australia,Other,Organic,9.79,22,2,A,0.468,True
5315,50,Female,Canada,Mobile,Organic,8.57,16,1,B,0.454,True
5316,33,Female,India,Other,Organic,9.26,15,2,A,0.428,False
5317,39,Male,USA,Desktop,Organic,7.81,13,0,B,0.401,False
5318,22,Female,USA,Mobile,Organic,19.31,43,1,B,0.696,True
5319,19,Female,USA,Desktop,Email,12.71,25,2,B,0.57,True
5320,23,Male,Germany,Other,Email,11.88,26,2,A,0.509,False
5321,23,Female,Germany,Desktop,Social,13.96,27,2,B,0.593,True
5322,28,Male,USA,Desktop,Organic,10.57,22,3,B,0.564,True
5323,31,Male,Germany,Other,Ads,7.81,13,2,B,0.461,False
5324,59,Female,Canada,Desktop,Organic,10.8,21,3,B,0.561,True
5325,26,Female,India,Mobile,Email,14.4,27,4,A,0.599,True
5326,39,Male,India,Mobile,Ads,8.66,19,2,A,0.442,False
5327,54,Female,Canada,Desktop,Organic,9.07,16,0,A,0.371,True
5328,35,Female,India,Mobile,Ads,14.85,33,1,A,0.543,False
5329,45,Female,India,Desktop,Organic,8.88,19,2,A,0.444,False
5330,32,Female,Germany,Mobile,Organic,9.04,17,4,B,0.553,True
5331,41,Female,India,Desktop,Ads,9.11,19,1,B,0.474,True
5332,52,Male,India,Mobile,Organic,14.32,31,7,A,0.708,False
5333,56,Male,USA,Desktop,Organic,9.79,16,2,B,0.496,False
5334,58,Male,Canada,Other,Ads,10.56,25,2,A,0.491,True
5335,31,Female,India,Mobile,Ads,11.6,20,4,B,0.594,False
5336,34,Female,India,Mobile,Organic,7.93,18,2,A,0.429,True
5337,60,Male,USA,Desktop,Organic,7.14,13,2,A,0.396,False
5338,49,Male,India,Mobile,Organic,12.35,23,1,A,0.468,False
5339,57,Female,UK,Mobile,Organic,8.26,13,2,A,0.408,True
5340,63,Male,India,Desktop,Organic,7.97,12,1,A,0.37,False
5341,56,Male,USA,Desktop,Email,8.41,17,1,B,0.457,False
5342,30,Male,Germany,Mobile,Organic,7.29,14,5,B,0.551,False
5343,21,Male,India,Mobile,Organic,12.09,24,0,B,0.499,True
5344,54,Female,USA,Desktop,Organic,10.93,17,2,A,0.454,False
5345,21,Female,Germany,Mobile,Organic,13.53,25,2,B,0.578,False
5346,62,Male,India,Mobile,Email,9.64,17,0,A,0.381,True
5347,29,Male,UK,Desktop,Email,11.08,22,1,B,0.509,True
5348,33,Female,USA,Mobile,Social,7.92,15,2,A,0.414,False
5349,39,Male,Australia,Desktop,Social,9.71,17,3,A,0.472,False
5350,50,Male,Canada,Mobile,Ads,12.1,22,6,B,0.669,False
5351,22,Female,Australia,Other,Ads,14.58,36,2,B,0.644,False
5352,21,Female,India,Mobile,Organic,14.43,27,2,B,0.597,True
5353,23,Female,India,Mobile,Organic,15.16,27,0,B,0.545,False
5354,31,Male,India,Mobile,Ads,8.67,16,3,B,0.515,False
5355,23,Female,India,Mobile,Organic,14.42,36,1,B,0.612,False
5356,39,Female,India,Mobile,Organic,10.47,20,3,A,0.495,False
5357,48,Male,India,Desktop,Ads,10.33,17,2,A,0.448,False
5358,50,Male,Germany,Mobile,Organic,12.84,26,3,B,0.606,False
5359,59,Male,USA,Desktop,Ads,12.55,24,0,A,0.446,False
5360,21,Female,Canada,Desktop,Social,19.25,38,2,B,0.7,True
5361,37,Female,USA,Desktop,Organic,12.21,28,2,B,0.58,True
5362,28,Male,India,Mobile,Email,16.9,37,2,A,0.614,True
5363,55,Male,Canada,Desktop,Organic,8.64,18,1,A,0.406,True
5364,62,Female,India,Mobile,Organic,11.9,22,1,A,0.459,False
5365,48,Female,USA,Mobile,Organic,11.17,24,1,A,0.462,False
5366,22,Female,India,Mobile,Ads,15.81,27,2,B,0.611,True
5367,45,Male,Germany,Desktop,Organic,10.45,19,3,A,0.489,False
5368,53,Male,USA,Desktop,Organic,11.47,24,4,B,0.613,True
5369,32,Male,India,Mobile,Email,12.65,21,1,B,0.52,True
5370,49,Female,Canada,Mobile,Email,14.35,32,0,A,0.503,False
5371,47,Female,Australia,Desktop,Email,10.4,24,2,A,0.484,False
5372,64,Female,USA,Other,Organic,12.57,30,1,A,0.506,False
5373,50,Female,India,Desktop,Ads,15.25,25,2,B,0.596,False
5374,42,Female,India,Other,Email,11.03,20,4,B,0.588,True
5375,33,Male,India,Other,Ads,9.66,15,2,B,0.49,False
5376,47,Female,Germany,Desktop,Ads,9.93,24,2,B,0.537,True
5377,38,Male,Canada,Mobile,Organic,11.71,26,1,B,0.535,False
5378,60,Male,USA,Mobile,Email,9.93,21,5,B,0.612,True
5379,32,Female,India,Desktop,Email,11.38,24,3,B,0.582,True
5380,52,Female,USA,Other,Social,9.42,24,5,A,0.564,True
5381,31,Female,USA,Mobile,Email,11.87,19,8,A,0.654,True
5382,24,Female,USA,Desktop,Organic,13.35,21,1,A,0.468,False
5383,51,Female,USA,Mobile,Social,6.78,15,3,B,0.491,False
5384,32,Male,USA,Mobile,Organic,8.96,21,2,A,0.455,True
5385,51,Male,Australia,Mobile,Organic,11.02,23,4,B,0.603,True
5386,33,Male,Australia,Mobile,Organic,10.66,20,5,A,0.557,True
5387,55,Female,India,Mobile,Organic,8.0,20,0,A,0.38,False
5388,62,Male,Germany,Desktop,Organic,12.85,26,0,B,0.516,True
5389,25,Female,UK,Mobile,Organic,15.26,37,3,A,0.628,True
5390,29,Male,India,Other,Social,11.3,23,3,B,0.576,True
5391,20,Female,India,Desktop,Social,15.3,35,1,B,0.616,True
5392,23,Female,India,Mobile,Ads,14.06,28,2,B,0.599,True
5393,30,Male,USA,Desktop,Social,10.72,20,4,B,0.585,False
5394,50,Female,India,Desktop,Email,14.01,34,3,A,0.6,True
5395,51,Female,India,Desktop,Organic,10.53,24,0,A,0.425,True
5396,59,Female,India,Mobile,Organic,10.07,21,3,A,0.496,False
5397,25,Female,USA,Desktop,Organic,15.63,37,3,A,0.631,True
5398,30,Male,India,Desktop,Social,8.27,19,0,B,0.436,False
5399,43,Female,India,Mobile,Ads,14.44,34,2,A,0.574,False
5400,27,Female,UK,Desktop,Email,16.45,31,2,A,0.579,False
5401,25,Male,Canada,Mobile,Organic,11.68,25,3,B,0.59,True
5402,60,Male,India,Mobile,Ads,10.18,18,2,B,0.51,True
5403,42,Male,Germany,Desktop,Organic,9.94,17,2,B,0.502,True
5404,51,Female,India,Mobile,Ads,7.89,15,0,A,0.354,True
5405,43,Male,India,Mobile,Ads,10.26,21,3,B,0.556,True
5406,54,Female,USA,Mobile,Ads,9.95,24,2,B,0.537,True
5407,43,Female,Canada,Desktop,Organic,10.79,23,1,B,0.511,True
5408,32,Female,Germany,Mobile,Ads,13.69,29,1,B,0.57,True
5409,63,Male,USA,Desktop,Social,10.9,18,1,A,0.429,True
5410,63,Male,India,Mobile,Organic,7.93,17,2,B,0.482,False
5411,26,Female,Germany,Desktop,Ads,12.03,20,2,B,0.538,False
5412,34,Male,UK,Desktop,Organic,8.82,14,1,B,0.446,False
5413,55,Male,USA,Other,Social,8.55,14,4,B,0.534,True
5414,34,Male,UK,Desktop,Organic,9.18,19,0,A,0.387,False
5415,25,Female,India,Other,Ads,8.66,14,2,A,0.417,False
5416,54,Male,India,Other,Ads,10.07,23,2,A,0.476,False
5417,64,Male,UK,Desktop,Email,11.53,24,1,A,0.465,True
5418,52,Female,India,Mobile,Organic,11.92,20,4,A,0.539,False
5419,28,Female,USA,Mobile,Email,16.84,40,1,B,0.656,True
5420,46,Male,UK,Mobile,Organic,9.69,17,2,A,0.442,False
5421,62,Female,India,Mobile,Ads,13.49,25,2,A,0.52,False
5422,58,Male,India,Mobile,Organic,9.86,18,3,B,0.537,False
5423,50,Female,USA,Desktop,Organic,7.71,11,3,A,0.422,False
5424,61,Male,India,Mobile,Organic,6.45,13,2,B,0.448,True
5425,34,Male,USA,Mobile,Organic,8.2,17,4,B,0.545,False
5426,57,Female,India,Desktop,Ads,13.8,23,1,B,0.541,False
5427,19,Female,UK,Desktop,Organic,14.3,21,2,B,0.566,False
5428,36,Female,USA,Desktop,Organic,10.13,19,4,B,0.574,True
5429,53,Female,India,Mobile,Social,12.31,25,1,A,0.478,True
5430,55,Male,UK,Desktop,Email,9.25,17,3,B,0.526,True
5431,24,Male,India,Mobile,Organic,12.62,28,3,B,0.614,False
5432,45,Female,India,Mobile,Ads,13.53,28,1,B,0.563,True
5433,30,Female,India,Mobile,Ads,10.5,19,3,A,0.49,False
5434,25,Female,India,Mobile,Email,13.67,32,4,A,0.617,False
5435,23,Female,India,Mobile,Social,11.23,25,2,B,0.555,True
5436,24,Female,India,Desktop,Organic,9.56,16,3,A,0.466,False
5437,57,Female,UK,Mobile,Ads,16.46,39,2,A,0.62,False
5438,47,Male,India,Mobile,Ads,8.63,13,3,A,0.441,True
5439,41,Male,UK,Mobile,Organic,11.38,22,4,B,0.602,True
5440,63,Male,India,Mobile,Ads,12.29,26,0,B,0.511,True
5441,42,Male,USA,Mobile,Ads,9.48,20,1,B,0.483,False
5442,61,Male,Germany,Other,Organic,9.37,16,3,B,0.522,True
5443,52,Female,USA,Mobile,Social,11.18,27,4,A,0.567,True
5444,63,Female,India,Mobile,Organic,12.98,25,3,B,0.603,True
5445,58,Male,India,Mobile,Ads,10.46,17,3,A,0.48,False
5446,63,Male,India,Mobile,Organic,7.86,16,2,A,0.419,False
5447,51,Female,India,Mobile,Ads,9.44,19,1,B,0.477,True
5448,19,Male,Germany,Desktop,Organic,10.12,21,2,A,0.466,False
5449,59,Female,India,Desktop,Ads,9.57,17,1,A,0.411,False
5450,51,Female,Germany,Mobile,Email,11.6,20,2,B,0.534,True
5451,43,Female,Australia,Mobile,Organic,12.75,26,1,B,0.545,True
5452,47,Female,USA,Desktop,Email,11.73,23,3,A,0.522,True
5453,60,Female,Germany,Mobile,Ads,9.65,24,2,B,0.534,True
5454,55,Male,UK,Mobile,Social,11.66,25,1,A,0.472,True
5455,34,Female,Germany,Mobile,Ads,6.93,11,0,A,0.324,True
5456,53,Female,India,Mobile,Email,10.26,18,2,B,0.511,False
5457,33,Male,Canada,Desktop,Organic,9.88,15,3,A,0.464,False
5458,57,Male,USA,Mobile,Organic,12.36,18,1,B,0.502,False
5459,30,Male,Australia,Desktop,Ads,11.17,23,4,B,0.605,True
5460,56,Female,UK,Mobile,Ads,9.71,20,1,B,0.485,True
5461,23,Male,USA,Other,Organic,11.56,18,1,B,0.494,False
5462,56,Female,India,Mobile,Organic,11.7,29,0,A,0.462,True
5463,31,Female,Germany,Desktop,Organic,17.17,26,4,B,0.68,True
5464,46,Male,USA,Mobile,Ads,10.62,25,2,A,0.491,True
5465,45,Female,India,Mobile,Ads,14.92,25,2,A,0.534,False
5466,27,Female,Canada,Desktop,Social,11.46,27,0,B,0.508,True
5467,33,Male,Germany,Mobile,Email,8.24,16,2,A,0.422,True
5468,64,Female,India,Mobile,Ads,6.13,14,0,A,0.331,True
5469,36,Male,USA,Desktop,Email,13.77,26,2,A,0.528,False
5470,42,Male,India,Desktop,Social,9.75,21,2,B,0.52,False
5471,48,Male,Australia,Desktop,Organic,9.55,21,3,A,0.49,True
5472,59,Male,UK,Mobile,Email,10.83,25,1,A,0.463,True
5473,57,Male,UK,Desktop,Organic,8.63,14,1,A,0.386,False
5474,28,Female,India,Mobile,Organic,18.47,31,5,B,0.748,False
5475,63,Male,Germany,Mobile,Social,11.95,29,2,A,0.525,True
5476,25,Male,India,Mobile,Organic,14.19,27,0,B,0.535,True
5477,51,Female,India,Mobile,Organic,12.17,30,2,B,0.59,True
5478,29,Female,India,Mobile,Email,14.0,29,3,A,0.575,True
