user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group,session_norm,pages_norm,orders_norm,purchase_prob
7554,60,Female,India,Desktop,4.07,5,3,Organic,B,0.2238065716057037,0.2,0.3333333333333333,0.3614279809878074
7555,47,Male,USA,Mobile,2.81,3,0,Ads,A,0.14569125852448855,0.1,0.0,0.15413825170489773
7556,60,Male,India,Mobile,4.03,2,1,Organic,B,0.22132672039677623,0.05,0.1111111111111111,0.24565423296824418
7557,32,Male,USA,Mobile,3.74,2,3,Email,B,0.20334779913205211,0.05,0.3333333333333333,0.3198362264930771
7558,20,Female,Brazil,Mobile,3.35,7,3,Ads,A,0.17916924984500932,0.3,0.3333333333333333,0.32750051663566854
7559,37,Female,Germany,Mobile,4.81,4,1,Email,B,0.26968381897086174,0.15,0.1111111111111111,0.28032565268306125
7560,36,Male,India,Mobile,1.42,1,3,Ads,B,0.059516429014259145,0.0,0.3333333333333333,0.2785699524695185
7561,44,Female,USA,Mobile,1.59,3,2,Organic,A,0.07005579665220088,0.1,0.2222222222222222,0.21678893710821795
7562,18,Male,USA,Tablet,3.94,10,0,Organic,A,0.2157470551766894,0.45,0.0,0.2556494110353379
7563,62,Female,India,Desktop,3.0,2,3,Organic,B,0.157470551766894,0.05,0.3333333333333333,0.31066077702004546
7564,30,Female,India,Mobile,3.35,3,3,Organic,B,0.17916924984500932,0.1,0.3333333333333333,0.32750051663566854
7565,50,Female,India,Desktop,3.3,1,5,Organic,A,0.17606943583384996,0.0,0.5555555555555556,0.32965833161121444
7566,60,Male,India,Other,6.73,4,3,Social,A,0.3887166769993801,0.15,0.3333333333333333,0.3319100020665427
7567,41,Female,UK,Mobile,1.89,2,3,Email,A,0.08865468071915686,0.05,0.3333333333333333,0.24689760281049805
7568,28,Female,India,Other,4.68,3,1,Ads,B,0.2616243025418475,0.1,0.1111111111111111,0.2662137493972584
7569,22,Female,India,Other,1.72,3,1,Email,B,0.07811531308121514,0.1,0.1111111111111111,0.22951195150513193
7570,60,Male,USA,Mobile,1.88,4,2,Organic,B,0.08803471791692498,0.15,0.2222222222222222,0.28288472136116277
7571,49,Female,India,Tablet,1.36,4,4,Organic,A,0.055796652200867956,0.15,0.4444444444444444,0.3042148859957291
7572,52,Male,Brazil,Desktop,4.19,2,2,Organic,B,0.23124612523248608,0.05,0.2222222222222222,0.286527002824275
7573,36,Female,USA,Mobile,1.63,2,3,Ads,A,0.07253564786112833,0.05,0.3333333333333333,0.24367379623889235
7574,18,Male,India,Tablet,1.99,2,0,Ads,B,0.09485430874147552,0.05,0.0,0.18147086174829513
7575,32,Female,USA,Mobile,10.71,1,1,Ads,B,0.6354618722876628,0.0,0.1111111111111111,0.31598126334642146
7576,36,Female,Germany,Mobile,1.11,6,1,Organic,B,0.04029758214507131,0.25,0.1111111111111111,0.25944840531790314
7577,21,Female,USA,Mobile,2.71,3,2,Social,A,0.13949163050216987,0.1,0.2222222222222222,0.23067610387821175
7578,42,Female,India,Desktop,3.41,3,1,Ads,B,0.1828890266584005,0.1,0.1111111111111111,0.250466694220569
7579,63,Female,UK,Mobile,2.89,3,1,Organic,A,0.15065096094234348,0.1,0.1111111111111111,0.1940190810773576
7580,53,Female,USA,Mobile,7.02,3,0,Email,B,0.4066955982641042,0.1,0.0,0.25633911965282086
7581,25,Female,USA,Mobile,2.35,2,4,Social,A,0.1171729696218227,0.05,0.4444444444444444,0.2914901494799201
7582,62,Male,India,Mobile,3.86,2,1,Organic,A,0.21078735275883448,0.05,0.1111111111111111,0.19354635944065582
7583,43,Male,India,Mobile,1.55,2,3,Organic,B,0.06757594544327342,0.05,0.3333333333333333,0.29268185575532135
7584,53,Male,USA,Mobile,4.69,1,0,Social,A,0.2622442653440794,0.0,0.0,0.1524488530688159
7585,35,Female,UK,Mobile,2.04,5,2,Ads,A,0.09795412275263485,0.2,0.2222222222222222,0.24736860232830477
7586,45,Female,UK,Other,4.29,4,3,Email,A,0.23744575325480474,0.15,0.3333333333333333,0.30165581731762764
7587,50,Female,USA,Mobile,3.14,3,0,Social,B,0.16615003099814013,0.1,0.0,0.20823000619962806
7588,53,Male,UK,Mobile,3.93,6,1,Email,B,0.21512709237445757,0.25,0.1111111111111111,0.29441430736378044
7589,22,Female,Brazil,Mobile,1.84,5,2,Ads,B,0.08555486670799753,0.2,0.2222222222222222,0.2948887511193773
7590,53,Male,USA,Mobile,1.58,4,4,Ads,A,0.06943583384996901,0.15,0.4444444444444444,0.3069427223255493
7591,45,Female,UK,Other,1.9,4,2,Email,B,0.08927464352138872,0.15,0.2222222222222222,0.2831327064820555
7592,34,Male,Germany,Mobile,3.39,9,1,Email,B,0.18164910105393678,0.4,0.1111111111111111,0.32521870909967626
7593,31,Male,India,Mobile,1.93,2,5,Organic,B,0.09113453192808432,0.05,0.5555555555555556,0.3751713508300613
7594,46,Male,UK,Mobile,3.09,5,4,Organic,A,0.16305021698698077,0.2,0.4444444444444444,0.33816559895295173
7595,32,Female,USA,Tablet,3.63,4,4,Ads,B,0.19652820830750156,0.15,0.4444444444444444,0.38236119721705586
7596,20,Female,USA,Mobile,1.03,3,2,Email,A,0.03533787972721637,0.1,0.2222222222222222,0.20984535372322105
7597,20,Female,India,Mobile,2.38,13,2,Social,B,0.11903285802851829,0.6,0.2222222222222222,0.4015843493834814
7598,36,Female,Germany,Tablet,2.0,4,1,Email,B,0.09547427154370738,0.15,0.1111111111111111,0.2454837431976304
7599,50,Female,USA,Desktop,4.12,2,1,Ads,B,0.22690638561686302,0.05,0.1111111111111111,0.24677016601226154
7600,53,Female,India,Mobile,7.28,2,0,Organic,B,0.4228146311221327,0.05,0.0,0.24706292622442655
7601,43,Female,USA,Mobile,2.23,7,1,Organic,B,0.1097334159950403,0.3,0.1111111111111111,0.28583557208789695
7602,56,Female,USA,Desktop,6.15,1,1,Organic,A,0.35275883446993184,0.0,0.1111111111111111,0.20944065578287527
7603,33,Female,USA,Mobile,3.34,5,1,Email,B,0.17854928704277745,0.2,0.1111111111111111,0.2745987462974444
7604,41,Female,India,Desktop,2.11,2,1,Organic,A,0.10229386236825791,0.05,0.1111111111111111,0.17184766136254048
7605,46,Female,USA,Desktop,2.77,2,2,Social,B,0.1432114073155611,0.05,0.2222222222222222,0.26892005924089
7606,57,Female,USA,Mobile,2.62,3,5,Organic,A,0.1339119652820831,0.1,0.5555555555555556,0.3462268375008611
7607,62,Female,USA,Desktop,4.32,4,1,Organic,B,0.23930564166150034,0.15,0.1111111111111111,0.27425001722118897
7608,44,Male,India,Mobile,1.04,3,0,Organic,A,0.03595784252944824,0.1,0.0,0.13219156850588965
7609,24,Male,USA,Mobile,3.03,3,3,Email,B,0.15933044017358958,0.1,0.3333333333333333,0.32353275470138454
7610,26,Male,USA,Mobile,5.43,3,0,Email,B,0.30812151270923743,0.1,0.0,0.23662430254184752
7611,56,Male,India,Other,3.86,2,0,Organic,B,0.21078735275883448,0.05,0.0,0.20465747055176692
7612,62,Male,India,Mobile,2.75,2,1,Ads,B,0.14197148171109736,0.05,0.1111111111111111,0.2297831852311084
7613,21,Female,India,Mobile,3.24,12,1,Organic,A,0.1723496590204588,0.55,0.1111111111111111,0.31085882069298065
7614,54,Female,UK,Mobile,2.31,1,2,Social,B,0.11469311841289524,0.0,0.2222222222222222,0.25071640146035684
7615,51,Male,India,Mobile,2.8,3,4,Organic,A,0.14507129572225666,0.1,0.4444444444444444,0.3095698147000069
7616,24,Female,India,Other,3.63,4,2,Email,A,0.19652820830750156,0.15,0.2222222222222222,0.2545834194392781
7617,21,Male,India,Other,2.38,5,0,Ads,B,0.11903285802851829,0.2,0.0,0.22380657160570366
7618,26,Female,USA,Desktop,1.38,6,2,Ads,A,0.05703657780533168,0.25,0.2222222222222222,0.2516850933388441
7619,19,Male,India,Mobile,1.25,1,2,Organic,B,0.048977061376317424,0.0,0.2222222222222222,0.23757319005304123
7620,44,Female,India,Mobile,3.52,3,1,Ads,B,0.18970861748295104,0.1,0.1111111111111111,0.2518306123854791
7621,49,Female,UK,Tablet,2.88,3,1,Email,A,0.1500309981401116,0.1,0.1111111111111111,0.1938950885169112
7622,37,Female,Brazil,Mobile,4.13,2,3,Organic,B,0.22752634841909486,0.05,0.3333333333333333,0.32467193635048563
7623,38,Female,USA,Mobile,1.85,1,2,Ads,A,0.0861748295102294,0.0,0.2222222222222222,0.19501274367982363
7624,34,Male,India,Mobile,1.56,2,0,Social,A,0.06819590824550528,0.05,0.0,0.12613918164910107
7625,59,Male,Brazil,Desktop,4.08,4,1,Organic,A,0.22442653440793556,0.15,0.1111111111111111,0.22127419577047602
7626,60,Female,India,Desktop,3.17,2,6,Organic,A,0.16800991940483573,0.05,0.6666666666666666,0.37943531721430046
7627,30,Female,India,Mobile,2.22,3,5,Organic,A,0.10911345319280845,0.1,0.5555555555555556,0.34126713508300616
7628,41,Male,India,Mobile,2.54,1,1,Organic,A,0.12895226286422815,0.0,0.1111111111111111,0.16467934146173452
7629,23,Male,India,Mobile,1.84,3,2,Organic,B,0.08555486670799753,0.1,0.2222222222222222,0.26988875111937727
7630,43,Female,India,Mobile,4.08,5,0,Organic,B,0.22442653440793556,0.2,0.0,0.2448853068815871
7631,49,Male,Germany,Desktop,3.01,2,3,Ads,B,0.15809051456912585,0.05,0.3333333333333333,0.31078476958049184
7632,19,Male,India,Mobile,2.9,3,1,Ads,A,0.15127092374457532,0.1,0.1111111111111111,0.19414307363780395
7633,22,Male,India,Mobile,3.87,3,3,Ads,B,0.21140731556106634,0.1,0.3333333333333333,0.33394812977887994
7634,22,Male,USA,Mobile,2.02,9,7,Organic,A,0.09671419714817112,0.4,0.7777777777777778,0.4915650616518564
7635,31,Male,USA,Mobile,6.05,5,3,Social,A,0.3465592064476132,0.2,0.3333333333333333,0.3359785079561893
7636,23,Female,USA,Mobile,1.45,15,1,Email,A,0.06137631742095474,0.7,0.1111111111111111,0.32616415237307983
7637,37,Male,India,Mobile,2.43,2,2,Organic,B,0.12213267203967763,0.05,0.2222222222222222,0.2647043121857133
7638,51,Female,UK,Mobile,5.97,2,1,Social,B,0.34159950402975825,0.05,0.1111111111111111,0.2697087896948406
7639,34,Female,USA,Mobile,2.73,4,2,Ads,A,0.1407315561066336,0.15,0.2222222222222222,0.2434240889991045
7640,20,Female,USA,Mobile,2.38,4,1,Ads,B,0.11903285802851829,0.15,0.1111111111111111,0.25019546049459257
7641,50,Male,India,Desktop,2.7,4,1,Social,B,0.13887166769993803,0.15,0.1111111111111111,0.2541632224288765
7642,26,Female,Brazil,Mobile,4.85,5,2,Organic,B,0.2721636701797892,0.2,0.2222222222222222,0.3322105118137356
7643,23,Female,UK,Mobile,1.98,3,1,Social,A,0.09423434593924365,0.1,0.1111111111111111,0.18273575807673761
7644,26,Male,India,Tablet,2.2,4,4,Organic,A,0.10787352758834472,0.15,0.4444444444444444,0.31463026107322445
7645,35,Female,USA,Mobile,3.89,1,2,Email,A,0.2126472411655301,0.0,0.2222222222222222,0.22030722601088382
7646,57,Male,India,Mobile,2.33,3,7,Email,A,0.11593304401735897,0.1,0.7777777777777778,0.42040883102569404
7647,25,Female,USA,Mobile,1.6,2,1,Organic,B,0.07067575945443275,0.05,0.1111111111111111,0.21552404077977544
7648,34,Male,USA,Tablet,2.66,2,5,Ads,B,0.13639181649101056,0.05,0.5555555555555556,0.38422280774264655
7649,42,Male,India,Mobile,1.7,1,2,Ads,B,0.0768753874767514,0.0,0.2222222222222222,0.24315285527312802
7650,42,Female,India,Desktop,2.83,2,1,Ads,B,0.14693118412895229,0.05,0.1111111111111111,0.2307751257146794
7651,26,Female,India,Mobile,2.27,3,1,Organic,A,0.11221326720396778,0.1,0.1111111111111111,0.18633154232968246
7652,26,Male,UK,Other,2.56,5,2,Email,A,0.1301921884686919,0.2,0.2222222222222222,0.25381621547151617
7653,21,Female,India,Tablet,1.99,6,0,Ads,B,0.09485430874147552,0.25,0.0,0.23147086174829512
7654,32,Male,Germany,Mobile,4.07,2,4,Organic,B,0.2238065716057037,0.05,0.4444444444444444,0.3628168698766963
7655,27,Female,India,Mobile,3.13,3,2,Email,B,0.16553006819590826,0.1,0.2222222222222222,0.2858837914169594
7656,32,Female,USA,Mobile,2.55,3,0,Ads,B,0.12957222566646,0.1,0.0,0.20091444513329199
7657,34,Male,USA,Mobile,1.99,3,1,Email,A,0.09485430874147552,0.1,0.1111111111111111,0.182859750637184
7658,55,Male,India,Other,2.19,1,2,Ads,B,0.10725356478611284,0.0,0.2222222222222222,0.2492284907350003
7659,54,Female,UK,Mobile,2.26,4,7,Email,A,0.11159330440173588,0.15,0.7777777777777778,0.4320408831025694
7660,20,Female,UK,Mobile,2.33,3,3,Organic,B,0.11593304401735897,0.1,0.3333333333333333,0.31485327547013847
7661,36,Female,USA,Mobile,3.82,2,2,Email,A,0.20830750154990701,0.05,0.2222222222222222,0.23193927808775922
7662,38,Female,India,Mobile,1.79,5,3,Organic,B,0.0824550526968382,0.2,0.3333333333333333,0.3331576772060343
7663,56,Female,USA,Other,2.53,1,0,Organic,A,0.12833230006199628,0.0,0.0,0.12566646001239926
7664,18,Female,India,Other,2.57,5,3,Organic,B,0.13081215127092374,0.2,0.3333333333333333,0.3428290969208514
7665,41,Female,Germany,Other,4.16,5,4,Email,A,0.22938623682579048,0.2,0.4444444444444444,0.35143280292071366
7666,35,Female,UK,Other,4.49,8,0,Ads,A,0.24984500929944206,0.35,0.0,0.23746900185988842
7667,34,Female,USA,Mobile,3.44,2,2,Email,A,0.1847489150650961,0.05,0.2222222222222222,0.22722756079079703
7668,49,Female,UK,Other,4.62,2,0,Email,A,0.2579045257284563,0.05,0.0,0.1640809051456913
7669,46,Female,Germany,Desktop,3.64,5,5,Email,A,0.19714817110973343,0.2,0.5555555555555556,0.3838740786663911
7670,19,Female,India,Mobile,2.81,1,2,Organic,B,0.14569125852448855,0.0,0.2222222222222222,0.2569160294826755
7671,58,Female,India,Mobile,6.08,3,0,Ads,A,0.3484190948543088,0.1,0.0,0.19468381897086176
7672,20,Female,India,Mobile,2.09,3,4,Ads,B,0.10105393676379418,0.1,0.4444444444444444,0.3507663429083144
7673,24,Male,USA,Mobile,3.61,3,2,Email,B,0.19528828270303783,0.1,0.2222222222222222,0.2918354343183853
7674,39,Female,Brazil,Desktop,2.03,5,2,Organic,B,0.09733415995040297,0.2,0.2222222222222222,0.2972446097678584
7675,55,Female,India,Mobile,1.67,5,3,Ads,B,0.0750154990700558,0.2,0.3333333333333333,0.3316697664806778
7676,25,Female,Brazil,Mobile,4.84,13,3,Organic,B,0.27154370737755734,0.6,0.3333333333333333,0.4709754081421781
7677,52,Male,India,Desktop,2.76,3,1,Organic,B,0.1425914445133292,0.1,0.1111111111111111,0.24240717779155474
7678,21,Male,USA,Mobile,5.79,5,0,Social,A,0.33044017358958466,0.2,0.0,0.21608803471791693
7679,60,Male,USA,Mobile,4.9,4,5,Social,B,0.2752634841909486,0.15,0.5555555555555556,0.43699714128263417
7680,60,Female,India,Mobile,3.01,3,4,Organic,B,0.15809051456912585,0.1,0.4444444444444444,0.3621736584693807
7681,38,Female,India,Tablet,2.88,5,2,Email,A,0.1500309981401116,0.2,0.2222222222222222,0.2577839774058001
7682,54,Male,India,Tablet,9.18,3,2,Ads,B,0.5406075635461872,0.1,0.2222222222222222,0.3608992904870152
7683,32,Male,Germany,Mobile,2.8,3,2,Email,A,0.14507129572225666,0.1,0.2222222222222222,0.2317920369222291
7684,62,Female,USA,Mobile,0.97,2,4,Organic,B,0.03161810291382517,0.05,0.4444444444444444,0.32437917613832057
7685,45,Female,USA,Mobile,5.15,3,3,Ads,A,0.29076255424674524,0.1,0.3333333333333333,0.2998191775160157
7686,59,Female,India,Mobile,4.26,1,2,Ads,A,0.23558586484810912,0.0,0.2222222222222222,0.22489495074739962
7687,64,Female,India,Mobile,3.51,3,2,Organic,A,0.18908865468071917,0.1,0.2222222222222222,0.2405955087139216
7688,22,Female,India,Desktop,2.69,2,2,Organic,B,0.13825170489770613,0.05,0.2222222222222222,0.267928118757319
7689,50,Female,India,Other,2.72,2,3,Email,B,0.14011159330440176,0.05,0.3333333333333333,0.307188985327547
7690,21,Male,India,Mobile,3.13,4,1,Email,A,0.16553006819590826,0.15,0.1111111111111111,0.20949490252807057
7691,22,Female,Germany,Mobile,2.78,4,3,Organic,B,0.14383137011779293,0.15,0.3333333333333333,0.3329329406902252
7692,62,Female,USA,Other,4.65,3,0,Organic,B,0.25976441413515194,0.1,0.0,0.2269528828270304
7693,20,Female,USA,Mobile,5.37,4,5,Email,B,0.3044017358958463,0.15,0.5555555555555556,0.4428247916236137
7694,38,Male,USA,Mobile,1.72,3,1,Email,B,0.07811531308121514,0.1,0.1111111111111111,0.22951195150513193
7695,23,Male,USA,Mobile,3.32,3,2,Social,B,0.17730936143831372,0.1,0.2222222222222222,0.2882396500654405
7696,28,Male,Brazil,Mobile,1.4,2,3,Email,B,0.05827650340979541,0.05,0.3333333333333333,0.29082196734862575
7697,42,Female,Brazil,Desktop,5.46,3,2,Organic,A,0.3099814011159331,0.1,0.2222222222222222,0.2647740580009644
7698,25,Female,USA,Mobile,2.18,1,3,Ads,B,0.10663360198388099,0.0,0.3333333333333333,0.28799338706344285
7699,45,Female,India,Mobile,2.83,2,1,Ads,A,0.14693118412895229,0.05,0.1111111111111111,0.18077512571467938
7700,18,Female,USA,Desktop,4.69,3,3,Ads,B,0.2622442653440794,0.1,0.3333333333333333,0.34411551973548254
7701,43,Female,India,Desktop,1.84,2,0,Email,A,0.08555486670799753,0.05,0.0,0.12961097334159952
7702,49,Female,India,Other,2.97,2,2,Ads,A,0.1556106633601984,0.05,0.2222222222222222,0.2213999104498175
7703,21,Male,UK,Mobile,1.53,13,3,Organic,B,0.06633601983880968,0.6,0.3333333333333333,0.42993387063442856
7704,64,Female,USA,Mobile,2.83,4,2,Email,B,0.14693118412895229,0.15,0.2222222222222222,0.2946640146035682
7705,41,Male,India,Mobile,3.14,4,0,Organic,A,0.16615003099814013,0.15,0.0,0.17073000619962805
7706,60,Female,India,Mobile,0.93,3,3,Social,B,0.02913825170489771,0.1,0.3333333333333333,0.29749431700764617
7707,51,Female,India,Mobile,3.88,5,1,Email,B,0.2120272783632982,0.2,0.1111111111111111,0.28129434456154856
7708,64,Female,UK,Desktop,1.56,3,2,Organic,A,0.06819590824550528,0.1,0.2222222222222222,0.21641695942687883
7709,41,Male,India,Desktop,2.27,3,2,Organic,A,0.11221326720396778,0.1,0.2222222222222222,0.22522043121857133
7710,64,Male,USA,Tablet,2.39,2,3,Email,B,0.11965282083075017,0.05,0.3333333333333333,0.3030972308328167
7711,48,Female,Brazil,Mobile,1.42,2,4,Email,A,0.059516429014259145,0.05,0.4444444444444444,0.2799588413584074
7712,26,Male,India,Mobile,3.24,2,0,Ads,A,0.1723496590204588,0.05,0.0,0.1469699318040918
7713,32,Female,UK,Mobile,2.79,2,1,Ads,A,0.14445133292002482,0.05,0.1111111111111111,0.1802791554728939
7714,46,Female,India,Desktop,1.4,2,0,Email,A,0.05827650340979541,0.05,0.0,0.12415530068195908
7715,27,Male,India,Other,5.64,4,2,Ads,B,0.3211407315561066,0.15,0.2222222222222222,0.3295059240889991
7716,30,Male,India,Mobile,10.22,3,3,Ads,B,0.6050836949783013,0.1,0.3333333333333333,0.4126834056623269
7717,19,Female,UK,Desktop,2.22,1,3,Email,A,0.10911345319280845,0.0,0.3333333333333333,0.23848935730522836
7718,31,Female,India,Mobile,1.91,3,4,Email,B,0.08989460632362059,0.1,0.4444444444444444,0.34853447682027966
7719,61,Female,Brazil,Mobile,1.9,2,0,Organic,B,0.08927464352138872,0.05,0.0,0.18035492870427777
7720,58,Female,India,Mobile,2.54,3,2,Ads,B,0.12895226286422815,0.1,0.2222222222222222,0.2785682303506234
7721,33,Female,UK,Desktop,3.55,3,3,Social,A,0.19156850588964663,0.1,0.3333333333333333,0.279980367844596
7722,21,Male,UK,Desktop,1.77,5,1,Organic,A,0.08121512709237447,0.2,0.1111111111111111,0.2051319143073638
7723,39,Male,India,Tablet,3.9,6,0,Email,A,0.21326720396776194,0.25,0.0,0.2051534407935524
7724,47,Female,India,Tablet,2.61,2,5,Organic,B,0.1332920024798512,0.05,0.5555555555555556,0.3836028449404147
7725,38,Female,India,Mobile,3.16,1,4,Organic,A,0.16738995660260386,0.0,0.4444444444444444,0.2890335468760763
7726,57,Female,India,Mobile,2.58,2,3,Organic,A,0.13143211407315564,0.05,0.3333333333333333,0.2554530894812978
7727,25,Male,India,Mobile,1.26,5,1,Organic,B,0.04959702417854929,0.2,0.1111111111111111,0.24880829372459878
7728,53,Female,India,Mobile,3.45,3,2,Ads,A,0.18536887786732797,0.1,0.2222222222222222,0.23985155335124336
7729,32,Male,USA,Desktop,4.55,2,1,Email,B,0.25356478611283323,0.05,0.1111111111111111,0.2521018461114556
7730,27,Male,India,Other,5.77,2,1,Organic,A,0.3292002479851209,0.05,0.1111111111111111,0.2172289384859131
7731,49,Male,UK,Mobile,2.69,5,1,Organic,B,0.13825170489770613,0.2,0.1111111111111111,0.26653922986843015
7732,33,Female,India,Tablet,1.04,3,2,Ads,B,0.03595784252944824,0.1,0.2222222222222222,0.2599693462836674
7733,64,Female,USA,Desktop,2.74,2,1,Ads,A,0.1413515189088655,0.05,0.1111111111111111,0.17965919267066202
7734,32,Female,India,Mobile,2.49,3,3,Organic,B,0.12585244885306884,0.1,0.3333333333333333,0.31683715643728044
7735,56,Female,India,Mobile,3.85,3,2,Ads,B,0.2101673899566026,0.1,0.2222222222222222,0.2948112557690983
7736,56,Male,Brazil,Tablet,1.39,6,3,Email,B,0.05765654060756355,0.25,0.3333333333333333,0.34069797478817937
7737,61,Female,USA,Mobile,1.92,4,2,Ads,A,0.09051456912585246,0.15,0.2222222222222222,0.23338069160294828
7738,18,Female,Brazil,Other,1.73,5,2,Organic,B,0.078735275883447,0.2,0.2222222222222222,0.2935248329544672
7739,20,Female,UK,Desktop,2.27,7,1,Email,B,0.11221326720396778,0.3,0.1111111111111111,0.28633154232968244
7740,34,Female,India,Desktop,2.48,3,1,Email,A,0.12523248605083695,0.1,0.1111111111111111,0.18893538609905627
7741,29,Male,USA,Mobile,1.81,3,2,Email,B,0.08369497830130193,0.1,0.2222222222222222,0.26951677343803815
7742,52,Male,UK,Mobile,4.48,1,5,Email,A,0.24922504649721022,0.0,0.5555555555555556,0.34428945374388653
7743,19,Male,USA,Mobile,5.85,2,0,Organic,B,0.3341599504029758,0.05,0.0,0.22933199008059518
7744,52,Male,USA,Tablet,0.83,1,4,Ads,B,0.022938623682579044,0.0,0.4444444444444444,0.31014328029207133
7745,28,Female,India,Mobile,2.99,4,4,Social,A,0.15685058896466214,0.15,0.4444444444444444,0.324425673348488
7746,44,Female,India,Mobile,8.25,10,1,Organic,B,0.48295102293862374,0.45,0.1111111111111111,0.3979790934766136
7747,36,Female,USA,Desktop,2.92,2,3,Email,A,0.15251084934903905,0.05,0.3333333333333333,0.2596688365364745
7748,37,Female,USA,Mobile,1.7,1,2,Organic,A,0.0768753874767514,0.0,0.2222222222222222,0.19315285527312803
7749,28,Female,USA,Mobile,1.97,13,3,Social,A,0.09361438313701179,0.6,0.3333333333333333,0.385389543294069
7750,45,Male,USA,Desktop,4.99,3,1,Organic,B,0.2808431494110354,0.1,0.1111111111111111,0.27005751877109596
7751,34,Male,India,Mobile,2.08,2,4,Organic,B,0.10043397396156233,0.05,0.4444444444444444,0.338142350347868
7752,29,Male,Brazil,Desktop,4.44,1,3,Ads,A,0.24674519528828273,0.0,0.3333333333333333,0.2660157057243232
7753,22,Female,India,Desktop,2.48,3,4,Ads,A,0.12523248605083695,0.1,0.4444444444444444,0.30560205276572294
7754,56,Female,USA,Mobile,2.07,6,4,Organic,A,0.09981401115933043,0.25,0.4444444444444444,0.3380183577874216
7755,43,Female,USA,Mobile,4.91,1,2,Ads,B,0.27588344699318046,0.0,0.2222222222222222,0.28295446717641387
7756,40,Male,India,Other,8.84,3,2,Email,A,0.5195288282703038,0.1,0.2222222222222222,0.3066835434318385
7757,57,Female,UK,Mobile,3.41,4,3,Ads,B,0.1828890266584005,0.15,0.3333333333333333,0.3407444719983468
7758,29,Male,India,Mobile,4.12,3,1,Ads,A,0.22690638561686302,0.1,0.1111111111111111,0.2092701660122615
7759,19,Male,India,Mobile,5.82,3,1,Social,B,0.33230006199628026,0.1,0.1111111111111111,0.28034890128814494
7760,24,Male,USA,Tablet,2.27,3,4,Social,A,0.11221326720396778,0.1,0.4444444444444444,0.3029982089963491
7761,29,Female,India,Desktop,2.76,3,3,Ads,B,0.1425914445133292,0.1,0.3333333333333333,0.32018495556933246
7762,60,Male,India,Mobile,1.46,4,1,Organic,B,0.061996280223186616,0.15,0.1111111111111111,0.23878814493352624
7763,28,Female,India,Desktop,3.69,2,2,Ads,B,0.20024798512089276,0.05,0.2222222222222222,0.28032737480195635
7764,41,Female,India,Desktop,1.67,7,1,Organic,A,0.0750154990700558,0.3,0.1111111111111111,0.22889198870290003
7765,38,Female,India,Mobile,4.6,3,1,Email,B,0.25666460012399256,0.1,0.1111111111111111,0.2652218089136874
7766,40,Female,India,Mobile,1.97,5,5,Organic,B,0.09361438313701179,0.2,0.5555555555555556,0.4131673210718468
7767,29,Male,India,Mobile,3.2,2,2,Email,A,0.16986980781153133,0.05,0.2222222222222222,0.22425173934008408
7768,62,Female,India,Mobile,2.45,3,5,Ads,B,0.12337259764414137,0.1,0.5555555555555556,0.39411896397327273
7769,45,Female,USA,Tablet,6.06,2,2,Ads,A,0.347179169249845,0.05,0.2222222222222222,0.2597136116277468
7770,51,Male,USA,Desktop,7.08,3,4,Ads,B,0.41041537507749537,0.1,0.4444444444444444,0.4126386305710546
7771,54,Female,UK,Mobile,3.67,2,5,Organic,B,0.19900805951642903,0.05,0.5555555555555556,0.39674605634773025
7772,18,Male,UK,Mobile,2.17,8,0,Email,A,0.1060136391816491,0.35,0.0,0.20870272783632982
7773,23,Female,USA,Mobile,4.84,3,2,Email,A,0.27154370737755734,0.1,0.2222222222222222,0.25708651925328924
7774,21,Male,UK,Mobile,5.19,1,3,Social,B,0.2932424054556727,0.0,0.3333333333333333,0.3253151477578012
7775,57,Female,Brazil,Mobile,1.28,2,2,Organic,A,0.05083694978301303,0.05,0.2222222222222222,0.20044516773438037
7776,59,Male,USA,Mobile,3.55,5,1,Social,B,0.19156850588964663,0.2,0.1111111111111111,0.27720259006681824
7777,30,Female,India,Mobile,3.67,4,4,Organic,A,0.19900805951642903,0.15,0.4444444444444444,0.33285716745884136
7778,36,Male,USA,Tablet,2.26,8,1,Ads,B,0.11159330440173588,0.35,0.1111111111111111,0.2987075497692361
7779,38,Female,India,Mobile,2.39,2,1,Ads,B,0.11965282083075017,0.05,0.1111111111111111,0.22531945305503892
7780,51,Female,USA,Other,1.56,1,3,Ads,B,0.06819590824550528,0.0,0.3333333333333333,0.2803058483157677
7781,42,Female,India,Other,3.46,4,2,Ads,A,0.18598884066955984,0.15,0.2222222222222222,0.25247554591168975
7782,40,Female,India,Mobile,1.74,4,2,Email,B,0.07935523868567887,0.15,0.2222222222222222,0.28114882551491355
7783,40,Male,Germany,Desktop,3.87,3,2,Email,A,0.21140731556106634,0.1,0.2222222222222222,0.24505924088999104
7784,23,Male,UK,Other,3.15,1,2,Ads,B,0.166769993800372,0.0,0.2222222222222222,0.2611317765378522
7785,35,Male,India,Mobile,1.38,3,3,Organic,B,0.05703657780533168,0.1,0.3333333333333333,0.30307398222773296
7786,20,Female,India,Mobile,2.06,4,2,Ads,B,0.09919404835709858,0.15,0.2222222222222222,0.2851165874491975
7787,57,Male,India,Mobile,5.51,2,2,Email,A,0.31308121512709236,0.05,0.2222222222222222,0.2528940208031963
