user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group
8605,33,Female,UK,Desktop,4.35,2,1,Organic,B
8606,20,Female,India,Mobile,6.63,5,1,Organic,A
8607,63,Male,USA,Mobile,4.53,2,3,Organic,B
8608,44,Male,USA,Mobile,3.24,3,1,Social,A
8609,48,Female,India,Desktop,1.28,2,1,Organic,A
8610,35,Female,India,Mobile,4.91,5,1,Organic,B
8611,36,Male,Germany,Mobile,1.31,1,0,Ads,A
8612,19,Male,India,Desktop,2.09,2,4,Email,A
8613,38,Male,USA,Mobile,2.98,3,1,Email,B
8614,32,Male,India,Tablet,2.61,1,5,Social,A
8615,62,Male,India,Tablet,4.78,2,6,Ads,B
8616,28,Female,India,Tablet,1.13,1,4,Email,A
8617,24,Female,India,Mobile,2.65,3,2,Organic,A
8618,61,Female,USA,Other,2.29,10,2,Social,B
8619,32,Female,India,Mobile,2.38,4,3,Organic,B
8620,50,Male,India,Mobile,11.84,3,6,Organic,B
8621,52,Female,USA,Tablet,2.64,1,1,Email,A
8622,55,Male,USA,Tablet,2.12,2,2,Organic,A
8623,28,Male,India,Mobile,7.26,2,3,Ads,A
8624,18,Female,USA,Mobile,1.64,5,2,Ads,A
8625,38,Female,India,Mobile,4.83,1,5,Organic,A
8626,47,Male,USA,Other,3.24,3,8,Email,A
8627,44,Female,USA,Mobile,4.03,1,2,Organic,A
8628,35,Female,India,Mobile,2.05,2,2,Organic,A
8629,50,Male,India,Desktop,2.78,2,1,Organic,B
8630,18,Female,USA,Desktop,3.75,3,2,Organic,A
8631,37,Male,India,Desktop,3.17,4,2,Ads,B
8632,46,Female,India,Mobile,3.0,2,3,Email,B
8633,30,Female,India,Mobile,6.82,3,1,Email,A
8634,60,Female,India,Desktop,0.73,2,3,Ads,A
8635,56,Male,USA,Mobile,3.07,1,3,Ads,A
8636,56,Male,India,Mobile,6.53,3,1,Email,B
8637,51,Male,Brazil,Other,3.43,6,3,Organic,B
8638,40,Female,India,Desktop,1.76,4,1,Ads,A
8639,30,Female,India,Desktop,3.26,3,1,Ads,B
8640,19,Female,USA,Mobile,7.9,4,3,Ads,A
8641,45,Male,India,Tablet,1.32,1,1,Email,B
8642,21,Male,India,Mobile,1.99,4,3,Ads,B
8643,56,Male,India,Mobile,2.91,1,4,Ads,A
8644,49,Female,USA,Mobile,4.88,3,0,Organic,A
8645,59,Female,UK,Desktop,3.38,1,0,Email,B
8646,28,Male,Brazil,Other,6.1,3,2,Email,A
8647,49,Female,India,Mobile,2.81,3,1,Organic,B
8648,42,Female,USA,Mobile,3.12,6,0,Ads,B
8649,22,Female,India,Mobile,2.64,2,1,Organic,A
8650,32,Female,USA,Desktop,2.17,4,1,Email,B
8651,54,Male,India,Mobile,3.65,1,1,Social,A
8652,47,Female,UK,Desktop,3.36,1,3,Organic,B
8653,21,Male,UK,Other,3.62,3,2,Ads,B
8654,21,Female,India,Mobile,4.98,5,3,Email,B
8655,25,Male,USA,Mobile,2.53,1,2,Organic,A
8656,31,Male,UK,Tablet,2.58,1,1,Organic,A
8657,34,Female,USA,Mobile,4.0,2,1,Ads,B
8658,28,Female,USA,Mobile,1.04,3,2,Organic,A
8659,23,Female,India,Other,1.29,3,2,Ads,A
8660,48,Male,USA,Mobile,5.48,1,4,Organic,A
8661,29,Female,USA,Mobile,1.68,2,4,Ads,B
8662,58,Female,India,Other,2.87,4,0,Email,B
8663,55,Female,Germany,Mobile,3.17,3,1,Social,B
8664,44,Male,India,Other,4.65,5,1,Email,A
8665,22,Female,USA,Mobile,2.05,2,2,Organic,B
8666,46,Female,India,Mobile,3.79,4,0,Email,A
8667,47,Female,India,Mobile,1.8,2,2,Organic,A
8668,30,Female,Germany,Tablet,2.01,4,1,Social,B
8669,30,Female,USA,Mobile,2.15,9,1,Organic,B
8670,46,Female,India,Desktop,2.27,2,3,Organic,B
8671,62,Female,USA,Mobile,1.9,2,2,Email,B
8672,22,Male,India,Other,2.5,4,0,Organic,A
8673,31,Female,USA,Mobile,3.12,3,1,Ads,A
8674,39,Female,India,Mobile,4.45,3,3,Ads,A
8675,34,Male,India,Tablet,1.53,3,1,Organic,A
8676,36,Female,India,Mobile,1.48,2,1,Ads,B
8677,63,Female,India,Desktop,1.69,5,1,Ads,A
8678,62,Male,India,Mobile,2.85,5,4,Ads,B
8679,58,Male,Brazil,Mobile,3.58,1,2,Ads,B
8680,53,Male,Brazil,Mobile,2.15,3,2,Organic,A
8681,29,Male,UK,Desktop,5.35,3,2,Ads,A
8682,42,Male,India,Mobile,3.36,5,2,Organic,A
8683,40,Male,India,Desktop,3.27,5,4,Organic,A
8684,34,Male,India,Mobile,4.34,6,3,Organic,B
8685,52,Female,USA,Desktop,4.43,4,2,Ads,B
8686,56,Female,India,Desktop,3.53,3,1,Ads,B
8687,41,Female,India,Tablet,1.39,4,0,Organic,A
8688,55,Female,India,Mobile,9.22,7,3,Organic,B
8689,57,Female,India,Mobile,1.86,3,3,Organic,A
8690,29,Female,India,Desktop,5.87,3,1,Organic,B
8691,60,Female,India,Mobile,0.91,5,1,Ads,B
8692,55,Female,India,Other,2.16,1,1,Ads,A
8693,31,Female,India,Desktop,2.47,4,4,Ads,A
8694,31,Male,India,Desktop,4.66,7,2,Organic,B
8695,27,Female,USA,Other,3.69,2,3,Email,B
8696,64,Male,UK,Mobile,3.79,4,2,Organic,A
8697,18,Female,India,Other,7.36,2,0,Ads,A
8698,40,Male,India,Mobile,6.93,4,2,Ads,B
8699,45,Female,India,Mobile,4.47,2,0,Social,A
8700,24,Female,India,Desktop,2.14,4,3,Ads,B
8701,49,Female,India,Desktop,2.63,3,5,Email,B
8702,60,Female,India,Mobile,1.57,5,3,Ads,B
8703,28,Male,India,Mobile,4.08,3,0,Ads,A
8704,26,Female,India,Desktop,1.84,3,3,Social,B
8705,41,Female,Brazil,Mobile,2.29,2,2,Social,A
8706,57,Female,USA,Tablet,2.35,1,2,Social,A
8707,21,Female,USA,Mobile,3.1,2,1,Organic,B
8708,34,Female,USA,Mobile,2.45,4,4,Organic,A
8709,38,Female,India,Mobile,2.28,2,1,Organic,B
8710,42,Female,Germany,Other,2.63,4,2,Ads,A
8711,50,Male,India,Desktop,3.96,3,1,Organic,A
8712,20,Female,Germany,Mobile,4.84,3,1,Social,B
8713,21,Female,USA,Mobile,2.88,4,4,Organic,B
8714,60,Male,India,Desktop,2.71,4,1,Email,B
8715,30,Female,USA,Mobile,2.66,4,0,Ads,B
8716,46,Female,UK,Other,0.95,1,1,Social,A
8717,53,Female,Germany,Mobile,3.27,2,1,Ads,A
8718,23,Female,USA,Other,0.97,1,2,Social,A
8719,52,Male,USA,Tablet,3.23,3,2,Organic,B
8720,31,Female,Brazil,Mobile,6.43,2,1,Ads,B
8721,18,Female,USA,Mobile,1.74,6,1,Ads,B
8722,24,Female,UK,Other,1.51,4,3,Ads,B
8723,48,Female,USA,Mobile,2.9,3,0,Organic,B
8724,55,Male,UK,Tablet,1.4,16,0,Organic,A
8725,58,Female,USA,Desktop,1.69,2,0,Organic,B
8726,61,Male,India,Mobile,5.82,2,3,Email,B
8727,37,Female,India,Other,2.7,2,0,Email,B
8728,46,Male,India,Mobile,1.24,1,3,Organic,B
8729,44,Female,India,Mobile,4.79,4,1,Organic,B
8730,39,Male,India,Desktop,1.96,6,0,Ads,B
8731,32,Female,USA,Mobile,5.34,2,2,Organic,B
8732,20,Female,UK,Mobile,1.77,4,5,Ads,B
8733,30,Male,India,Other,4.54,3,1,Ads,B
8734,48,Male,USA,Mobile,7.5,3,4,Ads,A
8735,28,Male,USA,Mobile,3.19,1,4,Organic,A
8736,48,Male,USA,Mobile,4.19,1,2,Ads,A
8737,52,Female,India,Other,2.66,2,1,Email,B
8738,47,Male,USA,Mobile,3.85,4,3,Organic,B
8739,53,Female,India,Desktop,5.64,4,0,Organic,A
8740,40,Male,India,Mobile,1.31,3,3,Organic,A
8741,32,Female,India,Mobile,1.42,3,3,Organic,A
8742,55,Female,USA,Mobile,0.79,2,4,Social,B
8743,57,Female,USA,Tablet,5.24,4,0,Organic,B
8744,55,Female,India,Mobile,1.73,3,1,Email,B
8745,20,Female,India,Mobile,4.16,2,4,Organic,A
8746,40,Female,India,Mobile,7.83,2,4,Organic,B
8747,38,Male,India,Mobile,7.51,3,0,Organic,B
8748,22,Female,UK,Mobile,1.92,6,1,Ads,B
8749,42,Female,India,Desktop,3.06,3,5,Organic,B
8750,27,Female,UK,Other,3.28,3,0,Ads,A
8751,29,Male,USA,Desktop,4.19,3,6,Email,A
8752,49,Female,Germany,Mobile,1.47,6,1,Email,B
8753,39,Female,USA,Desktop,7.11,1,1,Organic,B
8754,48,Female,USA,Mobile,3.37,2,1,Organic,A
8755,51,Male,India,Other,10.99,2,4,Email,B
8756,47,Female,USA,Desktop,2.46,1,4,Organic,B
8757,35,Male,USA,Mobile,3.71,4,2,Organic,B
8758,28,Female,India,Mobile,3.28,2,0,Organic,B
8759,52,Female,India,Mobile,2.05,4,0,Social,B
8760,45,Male,USA,Mobile,1.73,2,3,Organic,A
8761,35,Male,USA,Desktop,2.82,3,0,Organic,A
8762,18,Female,UK,Desktop,1.12,2,1,Social,A
8763,51,Male,India,Mobile,2.33,6,3,Email,A
8764,19,Female,India,Desktop,4.87,2,1,Email,B
8765,22,Female,India,Desktop,1.9,6,5,Organic,A
8766,24,Female,India,Mobile,1.63,1,0,Ads,A
8767,35,Female,UK,Desktop,1.92,3,4,Ads,A
8768,39,Male,USA,Desktop,2.14,2,2,Organic,B
8769,46,Male,USA,Other,1.95,3,4,Organic,A
8770,64,Male,USA,Other,0.77,2,3,Social,A
8771,45,Female,USA,Other,4.97,3,4,Organic,B
8772,56,Female,India,Desktop,6.42,3,2,Ads,A
8773,38,Male,USA,Mobile,1.47,2,1,Ads,B
8774,31,Male,USA,Desktop,2.15,3,1,Email,B
8775,42,Male,Brazil,Mobile,3.7,6,3,Organic,B
8776,18,Female,USA,Mobile,5.52,7,5,Email,A
8777,38,Male,USA,Mobile,1.44,3,1,Email,B
8778,49,Male,USA,Desktop,2.05,4,2,Ads,B
8779,47,Female,India,Mobile,4.67,3,3,Ads,A
8780,60,Female,India,Mobile,4.94,5,1,Organic,B
8781,25,Female,India,Mobile,1.04,5,2,Organic,B
8782,63,Female,Brazil,Mobile,1.98,3,5,Organic,B
8783,55,Female,India,Mobile,3.0,2,2,Email,A
8784,53,Male,India,Mobile,3.3,3,1,Organic,B
8785,21,Male,USA,Mobile,2.04,3,1,Organic,B
8786,41,Female,India,Mobile,1.76,2,2,Email,A
8787,26,Female,UK,Other,2.37,5,0,Email,A
8788,18,Female,India,Mobile,3.35,3,1,Email,A
8789,44,Male,USA,Mobile,1.14,1,4,Ads,A
8790,50,Male,India,Other,1.22,4,3,Email,B
8791,46,Female,India,Mobile,3.19,2,1,Ads,B
8792,53,Female,India,Mobile,2.93,5,5,Ads,B
8793,59,Male,UK,Mobile,2.44,3,3,Social,A
8794,64,Female,India,Desktop,3.56,5,1,Social,A
8795,22,Female,India,Desktop,3.57,6,0,Organic,A
8796,46,Female,UK,Mobile,2.48,3,0,Organic,A
8797,26,Male,India,Other,2.46,1,2,Organic,B
8798,52,Female,India,Mobile,1.95,5,0,Organic,A
8799,22,Male,India,Mobile,2.32,2,2,Ads,A
8800,53,Male,Germany,Mobile,2.85,4,2,Email,B
8801,56,Male,USA,Desktop,3.12,4,1,Organic,A
8802,52,Female,USA,Mobile,0.94,2,2,Email,B
8803,64,Female,India,Mobile,2.37,9,5,Organic,A
8804,31,Female,USA,Mobile,3.34,4,2,Ads,B
8805,19,Female,UK,Other,2.39,2,1,Email,A
8806,24,Female,USA,Desktop,5.79,2,1,Ads,A
8807,32,Female,India,Desktop,2.38,5,2,Organic,A
8808,29,Male,India,Mobile,2.71,1,2,Organic,A
8809,55,Male,USA,Mobile,3.8,3,2,Ads,B
8810,48,Female,India,Mobile,2.3,2,2,Organic,B
8811,64,Female,India,Mobile,8.74,2,0,Organic,B
8812,57,Female,USA,Desktop,2.34,4,2,Email,A
8813,26,Female,UK,Mobile,1.23,5,2,Organic,B
8814,39,Female,USA,Other,1.38,2,2,Email,B
8815,47,Male,UK,Tablet,2.4,3,1,Email,B
8816,60,Male,USA,Desktop,3.14,1,3,Organic,B
8817,55,Female,Germany,Desktop,1.87,3,1,Organic,A
8818,41,Female,India,Desktop,5.09,3,3,Ads,A
8819,45,Female,India,Desktop,4.09,4,1,Ads,B
8820,33,Female,India,Other,3.13,2,2,Ads,B
8821,34,Female,India,Mobile,3.88,2,2,Organic,B
8822,32,Female,India,Mobile,4.85,3,1,Organic,B
8823,29,Male,India,Mobile,2.09,12,1,Ads,B
8824,50,Male,India,Mobile,2.78,2,1,Organic,A
8825,63,Female,India,Desktop,1.5,6,4,Organic,B
8826,45,Male,USA,Tablet,8.39,3,6,Organic,A
8827,21,Male,USA,Other,2.11,4,4,Organic,A
8828,38,Female,India,Desktop,1.0,4,1,Organic,A
8829,63,Female,India,Other,2.2,4,4,Email,B
8830,38,Female,India,Other,2.17,3,2,Organic,A
8831,22,Male,India,Mobile,3.89,4,2,Organic,A
8832,29,Male,Germany,Mobile,3.77,3,1,Ads,A
8833,62,Female,USA,Tablet,4.14,3,4,Organic,A
8834,25,Male,UK,Other,2.56,4,2,Email,A
8835,29,Female,India,Mobile,3.38,1,1,Email,B
8836,28,Female,India,Tablet,0.89,1,1,Ads,A
8837,48,Female,UK,Mobile,2.32,4,4,Organic,B
8838,30,Male,India,Mobile,6.14,2,1,Organic,A
8839,49,Female,USA,Mobile,6.19,3,3,Email,A
8840,32,Female,UK,Desktop,1.85,3,0,Organic,B
8841,47,Female,India,Tablet,2.62,5,2,Ads,A
8842,23,Male,Brazil,Mobile,2.4,3,0,Social,A
8843,25,Male,UK,Desktop,1.31,2,4,Organic,B
8844,32,Male,India,Mobile,2.92,2,3,Organic,B
8845,48,Male,USA,Mobile,2.14,1,2,Ads,B
8846,31,Female,India,Tablet,1.53,1,2,Organic,A
8847,26,Female,India,Desktop,1.22,1,1,Email,A
8848,45,Female,USA,Mobile,4.29,2,1,Email,A
8849,36,Female,USA,Mobile,1.18,1,4,Organic,A
8850,26,Female,USA,Mobile,3.55,3,2,Organic,B
8851,31,Male,India,Mobile,4.23,2,1,Organic,A
8852,52,Female,USA,Mobile,2.07,3,1,Ads,B
8853,45,Female,India,Mobile,3.51,5,2,Ads,A
8854,60,Male,USA,Mobile,1.22,2,1,Ads,A
8855,52,Female,Brazil,Other,3.88,4,3,Organic,A
8856,59,Female,USA,Mobile,3.8,3,3,Ads,B
8857,38,Male,UK,Mobile,2.91,5,4,Ads,A
8858,20,Female,UK,Mobile,3.38,5,1,Email,A
8859,34,Male,Brazil,Mobile,2.8,5,2,Organic,B
8860,18,Male,India,Tablet,1.47,3,5,Email,A
8861,26,Male,USA,Mobile,3.19,4,1,Email,A
8862,48,Male,Germany,Mobile,3.14,3,2,Email,A
8863,51,Male,USA,Mobile,3.49,1,1,Organic,B
8864,44,Male,India,Mobile,2.64,3,4,Organic,B
8865,48,Male,India,Mobile,2.49,3,2,Email,A
8866,53,Female,India,Mobile,3.75,5,4,Ads,B
8867,51,Female,India,Mobile,0.53,4,4,Ads,B
8868,62,Female,India,Other,4.04,1,5,Ads,A
8869,33,Female,USA,Mobile,2.16,2,0,Email,B
8870,60,Female,India,Desktop,2.74,3,2,Ads,B
8871,40,Male,UK,Other,1.64,11,0,Organic,B
8872,39,Female,India,Mobile,4.55,4,1,Organic,A
8873,21,Male,India,Mobile,4.26,3,3,Social,B
8874,20,Female,India,Mobile,2.93,2,3,Ads,A
8875,32,Male,India,Mobile,1.6,2,1,Organic,B
8876,50,Male,UK,Desktop,1.61,3,2,Organic,A
8877,25,Female,USA,Mobile,2.51,4,2,Organic,B
8878,31,Female,India,Tablet,1.34,2,4,Ads,A
8879,53,Female,India,Desktop,4.12,2,4,Ads,B
8880,55,Male,USA,Other,2.87,1,4,Organic,A
8881,31,Female,USA,Mobile,2.26,3,2,Email,A
8882,53,Female,India,Desktop,1.99,6,1,Organic,A
8883,45,Female,India,Tablet,3.12,2,4,Email,B
8884,63,Male,USA,Mobile,2.52,3,2,Ads,A
8885,48,Female,USA,Mobile,3.0,2,3,Social,A
8886,60,Female,India,Desktop,1.49,2,2,Ads,A
8887,18,Male,India,Mobile,1.57,2,2,Social,A
8888,48,Female,Brazil,Mobile,7.08,9,0,Email,B
8889,47,Female,India,Desktop,4.47,3,1,Ads,B
8890,29,Male,UK,Tablet,2.18,2,3,Ads,A
8891,31,Female,India,Mobile,1.75,1,0,Ads,A
8892,54,Female,UK,Other,1.8,1,0,Ads,B
8893,23,Female,USA,Mobile,2.02,5,3,Organic,B
8894,47,Female,India,Desktop,2.09,4,3,Ads,A
8895,34,Male,Germany,Other,3.4,4,5,Organic,B
8896,30,Male,USA,Mobile,7.37,3,1,Organic,A
8897,55,Female,India,Desktop,7.87,2,4,Organic,B
8898,33,Female,USA,Mobile,7.49,4,1,Email,A
8899,45,Female,India,Mobile,1.75,3,2,Organic,B
8900,29,Female,India,Mobile,4.35,3,1,Organic,B
8901,53,Male,India,Desktop,3.2,4,1,Ads,A
8902,33,Female,USA,Desktop,2.64,3,4,Social,B
8903,29,Female,India,Desktop,3.0,1,2,Organic,B
8904,18,Male,India,Mobile,3.85,4,1,Organic,A
8905,36,Male,India,Mobile,3.4,4,3,Organic,A
8906,23,Male,India,Mobile,3.14,3,3,Email,A
8907,23,Female,India,Mobile,3.35,5,2,Email,A
8908,35,Female,USA,Desktop,2.8,1,1,Organic,B
8909,45,Female,USA,Mobile,1.86,3,3,Organic,A
8910,29,Female,UK,Mobile,2.08,3,3,Organic,A
8911,48,Female,India,Other,0.75,3,2,Organic,A
8912,44,Male,USA,Desktop,4.29,4,1,Email,A
8913,63,Female,India,Mobile,1.72,1,0,Ads,A
8914,25,Male,USA,Mobile,2.65,1,2,Organic,B
8915,28,Male,Germany,Desktop,2.8,1,2,Organic,B
8916,24,Female,India,Desktop,3.42,10,0,Ads,A
8917,39,Female,USA,Other,3.4,2,1,Organic,B
8918,37,Male,India,Mobile,4.17,2,4,Organic,B
8919,36,Female,India,Desktop,2.3,3,0,Organic,B
8920,19,Female,Brazil,Mobile,1.46,6,2,Organic,A
8921,62,Female,India,Desktop,2.71,5,1,Email,B
8922,44,Female,USA,Desktop,2.03,6,0,Organic,B
8923,42,Male,UK,Desktop,3.71,2,5,Ads,A
8924,63,Female,USA,Mobile,3.27,2,2,Organic,A
8925,28,Female,India,Desktop,1.58,2,1,Email,A
8926,26,Male,USA,Mobile,3.37,4,3,Organic,B
8927,43,Male,India,Mobile,1.66,2,1,Organic,A
8928,48,Female,USA,Other,2.22,1,2,Ads,B
8929,58,Female,India,Tablet,2.53,6,3,Social,A
8930,28,Female,USA,Desktop,1.06,2,1,Organic,A
8931,29,Male,India,Desktop,5.06,3,2,Organic,B
8932,60,Female,India,Mobile,1.93,2,1,Organic,B
8933,27,Female,USA,Mobile,1.66,1,0,Ads,A
8934,43,Female,USA,Desktop,2.47,1,0,Ads,A
8935,26,Female,Germany,Desktop,1.7,1,2,Email,A
8936,35,Male,Germany,Tablet,9.61,3,1,Ads,A
8937,42,Female,USA,Mobile,3.64,3,1,Ads,B
8938,35,Male,India,Tablet,1.32,3,2,Organic,B
8939,60,Male,India,Tablet,4.19,3,4,Social,A
8940,61,Female,USA,Mobile,1.38,2,0,Organic,B
8941,31,Male,India,Mobile,3.09,4,1,Organic,B
8942,44,Male,India,Mobile,5.18,3,2,Organic,B
8943,39,Male,India,Mobile,2.35,5,2,Organic,B
8944,53,Female,India,Mobile,1.54,4,4,Organic,B
8945,34,Female,India,Mobile,2.52,2,0,Email,B
8946,29,Female,USA,Mobile,1.55,2,1,Organic,A
8947,31,Female,India,Mobile,0.87,3,2,Organic,B
8948,23,Female,India,Mobile,4.39,4,2,Organic,A
8949,27,Female,India,Mobile,3.44,4,1,Ads,B
8950,60,Female,UK,Mobile,1.63,3,2,Organic,A
8951,62,Female,UK,Desktop,3.84,1,1,Email,A
8952,31,Male,USA,Mobile,2.69,2,1,Ads,B
8953,39,Female,India,Mobile,1.89,4,1,Social,B
8954,62,Female,Germany,Mobile,3.33,5,1,Social,B
8955,20,Male,UK,Mobile,2.26,3,1,Organic,A
8956,25,Male,India,Tablet,1.13,5,0,Ads,A
8957,55,Male,India,Mobile,7.3,4,1,Email,B
8958,53,Female,USA,Mobile,6.47,2,1,Ads,A
8959,22,Male,India,Mobile,4.59,3,4,Organic,B
8960,51,Male,India,Mobile,2.55,4,2,Ads,B
8961,18,Female,India,Mobile,5.34,3,3,Ads,A
8962,22,Female,USA,Mobile,2.08,3,4,Organic,A
8963,30,Female,India,Other,1.41,3,4,Organic,A
8964,43,Male,India,Mobile,1.71,2,1,Ads,A
8965,63,Female,India,Mobile,5.24,8,3,Organic,B
8966,59,Male,USA,Mobile,1.53,5,1,Email,B
8967,51,Female,India,Mobile,1.48,2,2,Ads,A
8968,60,Male,India,Mobile,2.15,2,1,Social,B
8969,48,Male,USA,Desktop,1.53,2,3,Organic,A
8970,55,Female,India,Tablet,3.05,3,3,Ads,B
8971,39,Female,USA,Mobile,5.69,4,2,Ads,A
8972,45,Male,India,Mobile,7.51,3,3,Ads,A
8973,27,Male,UK,Mobile,2.98,5,3,Ads,B
8974,37,Female,India,Mobile,2.98,3,1,Ads,B
8975,64,Female,USA,Mobile,2.61,2,5,Ads,B
8976,29,Male,India,Mobile,2.65,5,0,Email,B
8977,35,Female,India,Mobile,2.05,2,0,Email,B
8978,54,Male,India,Mobile,1.49,13,1,Organic,B
8979,54,Female,India,Mobile,7.32,6,1,Email,B
8980,26,Male,USA,Desktop,1.74,1,2,Organic,A
8981,44,Male,India,Mobile,5.6,3,2,Organic,B
8982,61,Female,Germany,Mobile,3.67,3,1,Organic,A
8983,61,Male,Germany,Mobile,3.17,2,2,Organic,A
8984,34,Female,India,Other,5.86,5,2,Organic,A
8985,19,Male,India,Mobile,2.59,8,2,Email,A
8986,18,Female,USA,Mobile,3.01,14,2,Organic,A
8987,59,Female,India,Desktop,1.49,3,3,Organic,B
8988,62,Male,India,Desktop,1.32,5,4,Social,B
8989,32,Female,USA,Mobile,1.36,4,2,Email,B
8990,29,Female,India,Mobile,4.96,3,3,Ads,A
8991,35,Female,India,Mobile,1.7,3,5,Ads,B
8992,41,Female,USA,Mobile,2.05,2,4,Organic,B
8993,50,Female,India,Mobile,5.24,3,3,Ads,A
8994,60,Male,Germany,Tablet,1.69,6,0,Organic,A
8995,53,Male,USA,Tablet,4.8,1,2,Organic,B
8996,48,Male,USA,Mobile,1.71,1,4,Ads,A
8997,37,Female,Brazil,Mobile,6.22,4,3,Organic,B
8998,55,Female,India,Mobile,1.99,3,1,Organic,B
8999,45,Female,India,Mobile,1.44,3,2,Organic,A
9000,28,Male,USA,Mobile,1.29,5,3,Organic,A
9001,44,Female,India,Mobile,3.01,3,2,Organic,B
9002,25,Male,India,Mobile,10.8,2,0,Ads,B
9003,30,Female,USA,Mobile,2.92,5,0,Email,A
9004,38,Female,India,Mobile,4.0,5,3,Organic,A
9005,20,Male,India,Other,1.52,4,3,Ads,A
9006,54,Female,USA,Mobile,5.37,2,4,Organic,A
9007,60,Male,USA,Desktop,3.98,4,1,Social,A
9008,24,Male,India,Mobile,1.59,3,2,Email,A
9009,32,Female,India,Desktop,2.51,3,1,Ads,A
9010,22,Male,India,Mobile,3.0,3,2,Ads,B
9011,51,Female,India,Other,1.07,3,2,Organic,B
9012,36,Female,USA,Mobile,2.67,1,1,Ads,A
9013,50,Male,UK,Mobile,1.78,3,2,Email,B
9014,20,Female,USA,Mobile,3.13,3,1,Organic,B
9015,63,Female,Germany,Mobile,2.75,3,1,Organic,B
9016,22,Female,USA,Desktop,5.21,1,3,Social,A
9017,36,Female,USA,Mobile,1.87,3,1,Organic,B
9018,59,Male,UK,Mobile,2.67,4,1,Organic,A
9019,19,Female,Brazil,Mobile,3.34,3,2,Organic,A
9020,23,Male,UK,Mobile,3.44,2,3,Organic,B
9021,56,Female,India,Other,2.1,1,1,Ads,A
9022,31,Female,Brazil,Desktop,3.75,1,1,Ads,A
9023,21,Male,India,Tablet,5.12,2,0,Ads,A
9024,37,Male,India,Desktop,3.02,3,4,Social,A
9025,18,Female,USA,Tablet,3.89,2,4,Social,A
9026,51,Female,India,Mobile,2.22,1,1,Email,B
9027,46,Female,India,Mobile,1.66,2,0,Social,B
9028,56,Female,UK,Mobile,7.21,4,2,Social,B
9029,62,Male,UK,Other,5.17,1,2,Organic,A
9030,47,Female,UK,Desktop,2.16,2,5,Ads,A
9031,28,Female,USA,Desktop,2.71,2,0,Organic,A
9032,37,Male,India,Mobile,1.79,3,3,Organic,B
9033,54,Male,UK,Mobile,4.79,12,1,Organic,B
9034,38,Female,UK,Mobile,2.93,2,2,Ads,B
9035,42,Male,Germany,Desktop,4.25,2,1,Email,A
9036,53,Female,USA,Desktop,4.93,3,3,Ads,A
9037,21,Female,USA,Mobile,2.52,3,0,Ads,A
9038,40,Female,India,Mobile,1.34,1,1,Ads,B
9039,23,Female,India,Mobile,2.47,4,3,Ads,B
9040,43,Male,India,Other,3.47,4,2,Organic,B
9041,45,Female,USA,Mobile,1.64,4,2,Email,A
9042,41,Female,India,Mobile,2.29,2,1,Ads,B
9043,57,Male,USA,Desktop,1.37,2,2,Organic,B
9044,50,Male,India,Mobile,3.16,2,5,Ads,B
9045,43,Female,India,Mobile,3.66,4,0,Ads,B
9046,43,Female,India,Mobile,3.18,1,2,Organic,A
9047,42,Female,India,Other,2.85,2,0,Ads,A
9048,47,Female,UK,Mobile,3.54,3,2,Email,B
9049,55,Male,India,Mobile,3.66,5,2,Ads,A
9050,53,Male,Brazil,Mobile,2.0,5,0,Organic,A
9051,37,Male,Germany,Mobile,3.02,1,1,Organic,B
9052,53,Male,USA,Desktop,2.19,10,4,Organic,B
9053,22,Male,UK,Mobile,1.34,1,4,Organic,B
9054,49,Female,India,Desktop,4.37,1,0,Ads,A
9055,59,Male,USA,Tablet,2.32,1,3,Social,A
9056,47,Male,India,Mobile,3.2,1,2,Ads,B
9057,59,Female,UK,Other,4.94,1,3,Email,B
9058,44,Female,India,Desktop,2.64,5,3,Organic,A
9059,41,Female,USA,Mobile,3.13,2,3,Ads,B
9060,38,Male,USA,Mobile,2.59,3,3,Organic,A
9061,18,Female,USA,Mobile,0.81,3,4,Email,B
9062,33,Male,India,Mobile,3.09,2,1,Ads,B
9063,31,Female,India,Other,1.78,4,2,Email,B
9064,27,Female,UK,Desktop,2.5,2,3,Ads,B
9065,45,Female,Brazil,Mobile,1.46,1,1,Ads,B
9066,53,Male,USA,Desktop,1.78,4,3,Organic,B
9067,36,Male,India,Mobile,1.5,5,1,Ads,B
9068,29,Female,India,Other,1.86,2,2,Organic,A
9069,35,Female,USA,Mobile,2.45,3,3,Email,B
9070,32,Male,India,Mobile,2.98,3,2,Ads,A
9071,36,Female,UK,Mobile,3.33,3,1,Email,A
9072,57,Male,UK,Desktop,3.11,1,2,Email,A
9073,35,Male,USA,Mobile,4.53,3,2,Ads,A
9074,45,Female,India,Desktop,1.38,1,3,Organic,B
9075,34,Female,USA,Desktop,3.02,3,1,Organic,A
9076,38,Female,India,Mobile,1.01,5,3,Organic,A
9077,45,Male,India,Mobile,1.97,2,2,Organic,B
9078,33,Female,USA,Other,1.2,2,3,Email,A
9079,43,Female,Germany,Mobile,4.63,2,1,Ads,A
9080,36,Female,USA,Mobile,6.3,3,1,Organic,B
9081,18,Male,Germany,Desktop,2.65,4,1,Email,B
9082,46,Male,UK,Mobile,1.97,2,1,Ads,A
9083,39,Female,India,Tablet,2.31,4,1,Organic,A
